package,module,phase,time
unix-2.8.5.1,System.Posix.DynamicLinker.Module.ByteString,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})",0.184
unix-2.8.5.1,System.Posix.DynamicLinker.Module.ByteString,Parser,0.952
unix-2.8.5.1,System.Posix.DynamicLinker.Module.ByteString,Renamer/typechecker,1.111
unix-2.8.5.1,System.Posix.DynamicLinker.Module.ByteString,Simplifier,3.575
unix-2.8.5.1,System.Posix.DynamicLinker.Module.ByteString,Specialise,0.046
unix-2.8.5.1,System.Posix.DynamicLinker.Module.ByteString,Worker Wrapper binds,0.027
unix-2.8.5.1,System.Posix.DynamicLinker.Prim,Called arity analysis,0.015
unix-2.8.5.1,System.Posix.DynamicLinker.Prim,CodeGen,36.363
unix-2.8.5.1,System.Posix.DynamicLinker.Prim,Common sub-expression,0.015
unix-2.8.5.1,System.Posix.DynamicLinker.Prim,Constructed Product Result analysis,0.149
unix-2.8.5.1,System.Posix.DynamicLinker.Prim,CorePrep,0.612
unix-2.8.5.1,System.Posix.DynamicLinker.Prim,CoreTidy,0.764
unix-2.8.5.1,System.Posix.DynamicLinker.Prim,CoreToStg,1.322
unix-2.8.5.1,System.Posix.DynamicLinker.Prim,Demand analysis,0.8200000000000001
unix-2.8.5.1,System.Posix.DynamicLinker.Prim,Desugar,0.43
unix-2.8.5.1,System.Posix.DynamicLinker.Prim,Exitification transformation,0.017
unix-2.8.5.1,System.Posix.DynamicLinker.Prim,Float inwards,0.027
unix-2.8.5.1,System.Posix.DynamicLinker.Prim,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})",0.913
unix-2.8.5.1,System.Posix.DynamicLinker.Prim,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})",0.576
unix-2.8.5.1,System.Posix.DynamicLinker.Prim,Parser,1.388
unix-2.8.5.1,System.Posix.DynamicLinker.Prim,Renamer/typechecker,8.152
unix-2.8.5.1,System.Posix.DynamicLinker.Prim,Simplifier,38.306000000000004
unix-2.8.5.1,System.Posix.DynamicLinker.Prim,Specialise,0.149
unix-2.8.5.1,System.Posix.DynamicLinker.Prim,Worker Wrapper binds,0.092
unix-2.8.5.1,System.Posix.Env,Called arity analysis,0.011
unix-2.8.5.1,System.Posix.Env,CodeGen,29.298000000000002
unix-2.8.5.1,System.Posix.Env,Common sub-expression,0.011
unix-2.8.5.1,System.Posix.Env,Constructed Product Result analysis,0.208
unix-2.8.5.1,System.Posix.Env,CorePrep,0.476
unix-2.8.5.1,System.Posix.Env,CoreTidy,0.831
unix-2.8.5.1,System.Posix.Env,CoreToStg,1.9539999999999997
unix-2.8.5.1,System.Posix.Env,Demand analysis,1.186
unix-2.8.5.1,System.Posix.Env,Desugar,0.551
unix-2.8.5.1,System.Posix.Env,Exitification transformation,0.017
unix-2.8.5.1,System.Posix.Env,Float inwards,0.02
unix-2.8.5.1,System.Posix.Env,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})",0.795
unix-2.8.5.1,System.Posix.Env,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})",1.185
unix-2.8.5.1,System.Posix.Env,Parser,1.134
unix-2.8.5.1,System.Posix.Env,Renamer/typechecker,5.891
unix-2.8.5.1,System.Posix.Env,Simplifier,33.823
unix-2.8.5.1,System.Posix.Env,Specialise,0.437
unix-2.8.5.1,System.Posix.Env,Worker Wrapper binds,0.108
unix-2.8.5.1,System.Posix.Env.ByteString,Called arity analysis,0.011
unix-2.8.5.1,System.Posix.Env.ByteString,CodeGen,38.229
unix-2.8.5.1,System.Posix.Env.ByteString,Common sub-expression,0.015
unix-2.8.5.1,System.Posix.Env.ByteString,Constructed Product Result analysis,0.218
unix-2.8.5.1,System.Posix.Env.ByteString,CorePrep,0.908
unix-2.8.5.1,System.Posix.Env.ByteString,CoreTidy,0.832
unix-2.8.5.1,System.Posix.Env.ByteString,CoreToStg,2.682
unix-2.8.5.1,System.Posix.Env.ByteString,Demand analysis,1.4969999999999999
unix-2.8.5.1,System.Posix.Env.ByteString,Desugar,0.379
unix-2.8.5.1,System.Posix.Env.ByteString,Exitification transformation,0.012
unix-2.8.5.1,System.Posix.Env.ByteString,Float inwards,0.028
unix-2.8.5.1,System.Posix.Env.ByteString,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})",1.426
unix-2.8.5.1,System.Posix.Env.ByteString,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})",3.285
unix-2.8.5.1,System.Posix.Env.ByteString,Parser,1.233
unix-2.8.5.1,System.Posix.Env.ByteString,Renamer/typechecker,6.361
unix-2.8.5.1,System.Posix.Env.ByteString,Simplifier,54.511
unix-2.8.5.1,System.Posix.Env.ByteString,Specialise,1.44
unix-2.8.5.1,System.Posix.Env.ByteString,Worker Wrapper binds,0.549
unix-2.8.5.1,System.Posix.Env.Internal,Called arity analysis,0.02
unix-2.8.5.1,System.Posix.Env.Internal,CodeGen,5.561
unix-2.8.5.1,System.Posix.Env.Internal,Common sub-expression,0.012
unix-2.8.5.1,System.Posix.Env.Internal,Constructed Product Result analysis,0.084
unix-2.8.5.1,System.Posix.Env.Internal,CorePrep,0.185
unix-2.8.5.1,System.Posix.Env.Internal,CoreTidy,0.232
unix-2.8.5.1,System.Posix.Env.Internal,CoreToStg,0.869
unix-2.8.5.1,System.Posix.Env.Internal,Demand analysis,0.6
unix-2.8.5.1,System.Posix.Env.Internal,Desugar,0.145
unix-2.8.5.1,System.Posix.Env.Internal,Exitification transformation,0.012
unix-2.8.5.1,System.Posix.Env.Internal,Float inwards,0.027999999999999997
unix-2.8.5.1,System.Posix.Env.Internal,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})",0.174
unix-2.8.5.1,System.Posix.Env.Internal,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})",0.414
unix-2.8.5.1,System.Posix.Env.Internal,Parser,0.326
unix-2.8.5.1,System.Posix.Env.Internal,Renamer/typechecker,1.076
unix-2.8.5.1,System.Posix.Env.Internal,Simplifier,6.917
unix-2.8.5.1,System.Posix.Env.Internal,Specialise,0.257
unix-2.8.5.1,System.Posix.Env.Internal,Worker Wrapper binds,0.043
unix-2.8.5.1,System.Posix.Env.PosixString,Called arity analysis,0.013
unix-2.8.5.1,System.Posix.Env.PosixString,CodeGen,43.281000000000006
unix-2.8.5.1,System.Posix.Env.PosixString,Common sub-expression,0.013
unix-2.8.5.1,System.Posix.Env.PosixString,Constructed Product Result analysis,0.268
unix-2.8.5.1,System.Posix.Env.PosixString,CorePrep,0.865
unix-2.8.5.1,System.Posix.Env.PosixString,CoreTidy,0.944
unix-2.8.5.1,System.Posix.Env.PosixString,CoreToStg,3.975
unix-2.8.5.1,System.Posix.Env.PosixString,Demand analysis,2.393
unix-2.8.5.1,System.Posix.Env.PosixString,Desugar,0.584
unix-2.8.5.1,System.Posix.Env.PosixString,Exitification transformation,0.013
unix-2.8.5.1,System.Posix.Env.PosixString,Float inwards,0.026
unix-2.8.5.1,System.Posix.Env.PosixString,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})",1.659
unix-2.8.5.1,System.Posix.Env.PosixString,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})",2.567
unix-2.8.5.1,System.Posix.Env.PosixString,Parser,1.837
unix-2.8.5.1,System.Posix.Env.PosixString,Renamer/typechecker,11.365
unix-2.8.5.1,System.Posix.Env.PosixString,Simplifier,70.826
unix-2.8.5.1,System.Posix.Env.PosixString,Specialise,0.889
unix-2.8.5.1,System.Posix.Env.PosixString,Worker Wrapper binds,0.102
unix-2.8.5.1,System.Posix.Error,Called arity analysis,0.01
unix-2.8.5.1,System.Posix.Error,CodeGen,9.868
unix-2.8.5.1,System.Posix.Error,Common sub-expression,0.01
unix-2.8.5.1,System.Posix.Error,Constructed Product Result analysis,0.053
unix-2.8.5.1,System.Posix.Error,CorePrep,0.61
unix-2.8.5.1,System.Posix.Error,CoreTidy,0.241
unix-2.8.5.1,System.Posix.Error,CoreToStg,0.497
