package,module,phase,time
time-1.14,Data.Time.Clock,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})",0.026
time-1.14,Data.Time.Clock,Parser,0.227
time-1.14,Data.Time.Clock,Renamer/typechecker,0.711
time-1.14,Data.Time.Clock,Simplifier,0.452
time-1.14,Data.Time.Clock,Specialise,0.046
time-1.14,Data.Time.Clock,Worker Wrapper binds,0.011
time-1.14,Data.Time.Clock.Internal.AbsoluteTime,Called arity analysis,0.015
time-1.14,Data.Time.Clock.Internal.AbsoluteTime,CodeGen,49.242999999999995
time-1.14,Data.Time.Clock.Internal.AbsoluteTime,Common sub-expression,0.015
time-1.14,Data.Time.Clock.Internal.AbsoluteTime,Constructed Product Result analysis,0.131
time-1.14,Data.Time.Clock.Internal.AbsoluteTime,CorePrep,0.7050000000000001
time-1.14,Data.Time.Clock.Internal.AbsoluteTime,CoreTidy,1.221
time-1.14,Data.Time.Clock.Internal.AbsoluteTime,CoreToStg,1.6320000000000001
time-1.14,Data.Time.Clock.Internal.AbsoluteTime,Demand analysis,1.4729999999999999
time-1.14,Data.Time.Clock.Internal.AbsoluteTime,Desugar,0.409
time-1.14,Data.Time.Clock.Internal.AbsoluteTime,Exitification transformation,0.016
time-1.14,Data.Time.Clock.Internal.AbsoluteTime,Float inwards,0.028
time-1.14,Data.Time.Clock.Internal.AbsoluteTime,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})",1.15
time-1.14,Data.Time.Clock.Internal.AbsoluteTime,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})",1.047
time-1.14,Data.Time.Clock.Internal.AbsoluteTime,Parser,0.869
time-1.14,Data.Time.Clock.Internal.AbsoluteTime,Renamer/typechecker,5.247
time-1.14,Data.Time.Clock.Internal.AbsoluteTime,Simplifier,35.242
time-1.14,Data.Time.Clock.Internal.AbsoluteTime,Specialise,1.894
time-1.14,Data.Time.Clock.Internal.AbsoluteTime,Worker Wrapper binds,0.172
time-1.14,Data.Time.Clock.Internal.CTimespec,Called arity analysis,0.016
time-1.14,Data.Time.Clock.Internal.CTimespec,CodeGen,28.549999999999997
